ID,标签,问题,答案
368,0,请问贵校校考对于二胡考生有何要求？,华南理工大学2020年艺术学院本科招生简章http://admission.scut.edu.cn/2019/1228/c17747a360339/page.htm
369,0,请问贵校校考招收甘肃省考生吗？对于考生的考试要求有哪些？,华南理工大学2020年艺术学院本科招生简章http://admission.scut.edu.cn/2019/1228/c17747a360339/page.htm
370,0,贵校是否举行校考？招收甘肃省考生吗？甘肃省考生的考试要求有哪些？,华南理工大学2020年艺术学院本科招生简章http://admission.scut.edu.cn/2019/1228/c17747a360339/page.htm
371,0,请问贵校校考报名截止时间是在什么时候？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
372,0,贵校校考报名截止时间是在什么时候？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
373,0,贵校在甘肃省的校考是否取消？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
374,0,您好！若取消校考，建议采取综合分录取，因为失去了校考的机会，更多的考生会在文化上多做努力，请给我们多一些机会！谢谢,建议已经收到
375,0,你好，我想问下广州考点音乐表演什么时候报名交费,报名已经截止，交费还未开始
376,0,老师您好，请问贵校今年会在河南招收编导生吗？如果是，请问是按照校考成绩还是统考成绩呢，去年的分数线分数段和招生人数是多少,我校没有编导专业
377,0,请问贵校2020年设计专业（艺术类）有港澳台招生政策吗？,暂时没有
378,0,之前没有报名，请问现在湖南省器乐类的还能报名吗？可否延长报名时间呜呜呜,报名已经截止
379,0,对于来自甘肃省的舞蹈专业录取标准是什么？是按专业排名，还是按专业和文化成绩占比录取？,今年政策尚未发布，提供去年相关信息供参考：1.关于公布2019年艺术学院本科招生舞蹈学专业分省计划及录取原则的通知http://admission.scut.edu.cn/2019/0613/c17747a325257/page.htm2.华南理工大学2019年艺术类高考录取分数统计（持续更新）http://admission.scut.edu.cn/2019/0708/c17520a3...[详细]
380,0,大概什么时候缴费打印准考证，什么时候初试呢？初试跟复试的时间会隔多久呢？往年钢琴表演的分数线是多少呢，,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。华南理工大学2020年艺术学院本科招生简章http://admission.scut.edu.cn/2019/1228/c17747a360339/page.htm华南理工大学...[详细]
381,0,老师你好，今年山东设计类还招生吗？如果招生简章大约什么时候出？，谢谢老师！,政策尚未发布，请关注我办官方网站http://admission.scut.edu.cn/或者微信公众号
382,0,请问今年20年广东省舞蹈学分省计划大概是多少人？或广东省计划战百分之几？谢谢！,政策尚未发布，请关注我办官方网站http://admission.scut.edu.cn/或者微信公众号
383,0,音乐表演（声乐）广东考生还需要考乐理视唱练耳吗,不需要
384,0,老师您好，请问广州考点的缴费结束了吗，还是没有开始,还没有开始，请关注我办官方网站或者微信公众号
385,0,请问贵校今年一月份在江西组织的音乐表演招生校考是否有效？,有效
386,0,请问老师2020年在河北美术是在A段还是B段招生？,20年政策尚未发布，19年我校未在河北招收美术专业生
387,0,请问甘肃省的考生报考还考视唱练耳乐理吗？,不用
388,0,请问怎么判定其他省统考视唱练耳乐理是否合格呢？,华南理工大学2020年艺术学院本科招生简章http://admission.scut.edu.cn/2019/1228/c17747a360339/page.htm
389,0,请问湖南省的报考的考生还需要考视唱练耳乐理吗？,不需要
390,0,疫情前报考系统报名不了现在还可以报名吗,广州考点报名已经结束。我校广州考点自2020年1月15日08:00在阳光高考特殊类型招生报名平台（https://gaokao.chsi.com.cn/zzbm/yslbm/）开始报名，期间系统一直正常运行，不存在报不了名单情况。
391,0,您好！河南美术专业（理科）招生简章是?,尚未发布
392,0,西洋管弦乐合格证发放比例,1：4以内
393,0,天津重点中学考生，通过天津舞蹈类统一考试，文化课成绩优异，是否可以报考？文化课和专业课权重比例如何？,根据《华南理工大学2020年艺术学院本科招生简章》我校舞蹈学专业2020年招生范围：河北、山西、江西、河南、湖北、湖南、广东、广西、海南、重庆、四川、陕西、甘肃。暂不招收天津考生
394,0,希望该校一定一定一定要举行校考，千万不要取消校考，让联考考的不理想的多次机会🙏🙏🙏🙏拜托了,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
395,0,很抱歉打扰问一下，请问贵校的老师，是视唱练耳乐理在省联考合格之后，贵校还专门组织考试考吗？因为今年疫情原因，不可能视唱练耳乐理也线上考试吧，那样太不公平，如果考的话请安排线下，不考的话可以看考生联考合格成绩标志，谢谢啦！,华南理工大学2020年艺术学院本科招生简章http://admission.scut.edu.cn/2019/1228/c17747a360339/page.htm
396,0,您好，我之前在招生网上看见，音乐学理论这项课程只在广东招考。想请问一下，其他省份的考生可否去报考音乐学理论专业，现在还可以报考吗？,招生省份的考生都可以报考。但是2020年报名已经截止了
397,0,请问下该贵校音乐表演各种乐器的招生人数是多少个呢会每种乐器在全国来招就只招1-2个吗？（例如长笛）还是广东省会多招一些呢,不分乐器 我校音乐类专业计划采用文理综合编制的原则，不区分考生文理科类。考生在取得省专业统考合格证书（高考所在省份未组织统一考试除外）、文化考试成绩达到高考所在省艺术类同批次录取最低控制分数线的基础之上，符合录取条件者，按照如下办法予以录取：（1）音乐表演专业分为音乐表演（声乐演唱）、音乐表演（器乐演奏）...[详细]
398,0,我是甘肃省兰州市第十四中学,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
399,0,我是甘肃省兰州市第十四中学的,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
400,0,您好，贵校今年河北省有招生计划吗，音乐学丶音乐教育、音乐表演长笛河北招几人，建议多少分填志愿,华南理工大学2020年艺术学院本科招生简章http://admission.scut.edu.cn/2019/1228/c17747a360339/page.htm
401,0,其他市统考合格会不会考视唱乐理练耳,不会
402,0,请问贵校环景设计、产品设计、服装设计专业，其中哪些专业有研究生部？或者本科毕业后可以考贵校哪个专业的研究生？就业情况如何？谢谢！,设计学院本科生培养方面具有工学与艺术学两个学科门类，工学类设有工业设计一个本科专业；艺术学类设有产品设计、环境设计和服装与服饰设计三个本科专业。其中产品设计分为产品造型设计、陶瓷艺术与设计的特色培养，环境设计分为环境艺术设计、公共艺术与设计的特色培养。研究生培养方面，学...[详细]
403,0,音乐表演（声乐）报了名，但是没有缴费还可以缴费吗,请关注报名系统和华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。广州考点将于近期开始交费。
404,0,请问贵校招古典萨克斯吗,华南理工大学2020年艺术学院本科招生简章http://admission.scut.edu.cn/2019/1228/c17747a360339/page.htm
405,0,请问贵校设计学专业在重庆有招生计划吗,根据近几年情况是没有的，但是今年政策尚未发布，各省最终招生计划与专业要求以考生生源地省级教育行政部门或招生考试机构公布为准。
406,0,请问贵校今年录取多少个二胡考生？录取率为多少？,录取的时候不按照小项排队
407,0,按照教育部文件，设计学类专业的文化成绩应达到所在批次的本科录取分数线。提高设计学类文化成绩已大势所趋，尤其是针对有些直接采用联考专业成绩来投档的省份，更应提高文化成绩。比如四川省去年要求文化过370分，按照联考专业成绩投档。三百多分的学生，学设计类专业，还是挺难的，老师教得...[详细],建议已收到，谢谢！
408,0,如是综合分，怎样计算？,四川为平行志愿投档录取，具体计算规则请查阅四川省招办相关文件
409,0,请问贵校是否招生民族打击乐,不招
410,0,按综合分提档吗,我校舞蹈学专业自2019年起采用招生省份统考成绩作为考生的专业考试成绩。提供去年相关信息供参考：1.关于公布2019年艺术学院本科招生舞蹈学专业分省计划及录取原则的通知http://admission.scut.edu.cn/2019/0613/c17747a325257/page.htm2.华南理工大学2019年艺术类高考录取分数统计（持续更新）http:...[详细]
411,0,湖南理科关于建筑设计类的分数要求是什么,我校建筑学院建筑学、城乡规划、风景园林专业为非艺术类专业。加试要求：录取至建筑学、城乡规划、风景园林三个专业的考生，入校后需加试素描。素描成绩不合格者将参照我校当年各专业在生源地录取分数线及考生高考志愿，依据高考文化成绩，按照高分转低分的原则结合招生计划数，调入新专业。不同意学...[详细]
412,0,音乐表演还可以报名吗？,广州考点报名已结束
413,0,您好，请问贵校2019年艺术类专业在河南录取分数线为多少分？,华南理工大学2019年艺术类高考录取分数统计（持续更新）http://admission.scut.edu.cn/2019/0708/c17520a327241/page.htm
414,0,四川省投档原则是文化成绩过线，按照专业联考成绩排序投档。四川去年要求文化过370分，按照联考专业分来投档。因此，四川省高校在四川省内招生时，把设计学类的文化成绩直接提高到二本线（如四川大学），甚至一本线（如西南交通大学），或者在艺术类本科线上提高四五十分（如四川农业大学，四...[详细],建议已收到，谢谢！
415,0,你好，请问河北舞蹈专业安排校考吗？什么时间报名呀,根据《华南理工大学2020年艺术学院本科招生简章》我校舞蹈学专业2020年招生范围：河北、山西、江西、河南、湖北、湖南、广东、广西、海南、重庆、四川、陕西、甘肃。我校舞蹈学专业自2019年起采用招生省份统考成绩作为考生的专业考试成绩。提供去年相关信息供参考：1.关于公布2019年艺术学院本科招生...[详细]
416,0,请问什么时候能报名缴费？会通知到注册的手机里吗？还是需要时时上网站查看？谢谢,请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/
417,0,艺考,我校自2019年起不再组织设计学专业(艺术类)（含环境设计、产品设计、服装与服饰设计三个专业）本科招生专业校考，直接使用招生省份统考成绩作为考生的专业考试成绩。2020年没有动画专业。
418,0,山西音乐生，没有名额,招生省份由学校招生工作领导小组根据学校实际情况及招生计划、往年生源、就业等多方面因素确定
419,0,我希望该贵校不要取消校考给一些特别想考贵校但联考不太理想的朋友一些机会真的希望不要取消啊,你的建议已经收到。按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
420,0,您好，我是甘肃的音乐学声乐艺考生。我想问一下如果贵校采取线上校考，那么声乐考试有没有钢琴伴奏？,往年的情况是考生自己准备的。按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
421,0,我是甘肃省音乐学类的应届艺考生，想考贵校艺术学院，请问贵校对民乐是不是不太重视啊，因为看的都是交响乐...,我们对民乐同样重视，今年民乐招收二胡，琵琶，中阮，笙，古筝
422,0,我是河北一名器乐生对于冲校考的艺术生来说希望贵校不要取消校考，也不要参据联考，这只是单面的不足以证明考生真实水平，而且练了很多校考进步肯定增加很多，更何况联考存在诸多不公平因素，2020已成最难艺考年，希望不要再让艺考生伤心而且已经交完报名费，也花了很多学文化的时间，我们到...[详细],你的意见已收到，按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
423,0,艺考考试方法是线上还是线下,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
424,0,老师你好，想问一下好贵校在陕西的招生名额，及文化课最低分数和录取规则,目前还未发布，请好好复习，高考后再查询也来得及。请关注我们的官方网站和微信公众号，我校将第一时间通过这两种途径发布。我校舞蹈学专业自2019年起采用招生省份统考成绩作为考生的专业考试成绩。提供去年相关信息供参考：1.关于公布2019年艺术学院本科招生舞蹈学专业分省计划及录取原则的通知http...[详细]
425,0,老师你好，请问贵校招收古典萨克斯管嘛？我是甘肃学音乐的一名考生艺术生这样一年真的很不容易，我们复读的更不容易，文化课与专业同样重要，衷心的希望老师们能费心做好决定！让同学们一年的辛苦别白费，谢谢,华南理工大学2020年艺术学院本科招生简章http://admission.scut.edu.cn/2019/1228/c17747a360339/page.htm
426,0,是参加校考还是用联考成绩，如果校考的话需要去本部吗？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
427,0,请问音乐打击乐类校考所需乐器校方提供吗？比小如军鼓，马林巴会提供吗？,自行准备
428,0,请问黑龙江服表专业考试报名时间确定了吗？校考采取什么方式？,我校不招收服表专业
429,0,请问今年贵校美术设计类山东省计划招生数量，同时请问今年贵校将在山东省提前批还是本科批招生，录取原则是使用山东省专7文3公式还是自主制定，谢谢,使用统考成绩作为专业成绩的美术类专业应该是在本科批。最终批次情况请以山东省省招办公布为准
430,0,广东考生复试还会考视唱练耳和乐理吗，还是会采用联考成绩？,广东考生省艺术统考合格不用考
431,0,一直没找到你们的校考报名窗口,2020年艺术学院本科招生专业考试广州考点报名已经结束。华南理工大学2020年艺术学院本科招生专业考试广州考点报名通知http://admission.scut.edu.cn/2020/0110/c17747a361307/page.htm
432,0,我是甘肃的钢琴考生，报了贵校的音乐表演钢琴系，请问专业如果过了的话，器乐音乐表演的话文化课至少需要多少分啊?要是今年不确定，那去贵校年器乐文化课至少大概达到多少分以上呢，我是甘肃地区的,根据《华南理工大学2020年艺术学院本科招生简章》：我校音乐类专业计划采用文理综合编制的原则，不区分考生文理科类。考生在取得省专业统考合格证书（高考所在省份未组织统一考试除外）、文化考试成绩达到高考所在省艺术类同批次录取最低控制分数线的基础之上，符合录取条件者，按照如下办法...[详细]
433,0,我是广东考生建议多少分以上考生报考？往年分数线是多少,华南理工大学2019年艺术类高考录取分数统计（持续更新）http://admission.scut.edu.cn/2019/0708/c17520a327241/page.htm
434,0,在甘肃招生情况？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
435,0,我是甘肃省2020届艺考生是否会采取线上考试？还是在高考考完以后再考？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
436,0,如果取消报名费退吗,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
437,0,我想咨询一下华南理工大学今年校考会按照近期发的那个消息，网上上传视频作品初试吗？还是推迟到高考后？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
438,0,请问老师今年校考会取消吗往年咱们学校的文化课录取分数线是多少呢，今年有可能按照联考成绩录取吗。有可能扩大生源嘛谢谢,我校音乐类专业计划采用文理综合编制的原则，不区分考生文理科类。考生在取得省专业统考合格证书（高考所在省份未组织统一考试除外）、文化考试成绩达到高考所在省艺术类同批次录取最低控制分数线的基础之上，符合录取条件者，按照如下办法予以录取：（1）音乐表演专业分为音乐表演（声乐演唱）、音乐表演（器乐演奏）...[详细]
439,0,请问贵校美术类专业是否要求外语语种为英语，如果没有要求可否入校后更换其他语种？,外语语种要求：我校本科外语教学中，主要采用英语教学，本科生英语水平必须达到学校的培养要求方可毕业并取得证书，非英语语种的考生填报志愿时应慎重。
440,0,校考在甘肃举行吗？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
441,0,老师好，我是器乐小提琴考生，咱们校考初试是不作成绩吗？以复试考试成绩为最终确认成绩吗？今年乐理这项还考吗？（我乐理成绩过河北省统考线了。）,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
442,0,请问贵校收重庆舞蹈生吗?文化成绩大概在多少分?谢谢,招的。我校舞蹈学专业自2019年起采用招生省份统考成绩作为考生的专业考试成绩。提供去年相关信息供参考：1.关于公布2019年艺术学院本科招生舞蹈学专业分省计划及录取原则的通知http://admission.scut.edu.cn/2019/0613/c17747a325257/page.htm2.华南理工大学2019年艺术类高考录取分数统计（持...[详细]
443,0,联考失利的考生全力准备校考，建议不要取消校考,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
444,0,老师好，我是器乐小提琴考生，请问咱们学校高考前有没有初试作品上传？或是初试网上考试？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
445,0,已经提交报名申请，不知道何时缴费？何时考试？是视频考试还是高考结束后面试？如果视频考试的话乐理会考吗？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
446,0,请问贵校在甘肃省招收声乐专业的学生吗,招
447,0,请问2020年的艺术类校考招生会选取什么方式进行？具体会在什么时候开展报名工作？在艺术类校考招生方面会有什么要求？在录取方面又有什么要求？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
448,0,校考以什么形式考试,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
449,0,什么时间考采取什么方式考,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
450,0,老师，校考什么时候考试，该如何举行？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
451,0,音乐表演艺考什么时候报名什么时候开始考试,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
452,0,我甘肃省音乐考生，请问甘肃省啥时候校考？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
453,0,什么时候校考采取什么方式校考,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
454,0,校考还会举行吗？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
455,0,什么时候交报名费呢？是视频初试还是？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
456,0,大概什么时候缴费,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
457,0,请问贵校音乐类考生什么时候组织校考？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
458,0,请问什么时候考试？线上还是线下呢？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
459,0,何时交费？咋考试啊？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
460,0,1.声乐歌剧系的考试是在文化高考前还是文化高考后？2.是以何种方式进行考试，线上还是线下？3.线下考试的考试要求是什么？谢谢,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
461,0,事情有变数,具体情况请联系020-87110737
462,0,线上还是线下,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
463,0,我是湖南单簧管艺术生已经报名贵校校考并且审核通过请问贵校今年校考时间推迟到何时举行，校考形式是啥？因为是单簧管艺术生还需要钢琴伴奏吗？贵校录取选择是什么？我们湖南文化总分是750分贵校认为在哪个分数线上才有报名可能？贵校去年文科艺术生录取分数线是多少？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。华南理工大学2019年艺术类高考录取分数统计（持续更新）http://admission.scut.edu.cn/2019/0708/c17520a327241/page....[详细]
464,0,请问音乐表演（声乐）校考怎么组织？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
465,0,我是来自河北的一名器乐生年前就报名了华工非常喜欢华工这所学校准备很久了希望能在高考之前举行考试高考之后考对于我们来说很吃亏现在文化专业都不敢丢,谢谢，你的建议已收到，我校会认真研究考虑
466,0,华南理工大学音乐类校考会在高考后组织吗？初试会不会改成线上的，如果改成线上考试的话能确保公平性吗？,按照教育部关于艺术类专业招生考试工作的文件精神，我校正在调整校考方案，拟于3月底对考生发布，请关注华南理工大学招生工作办公室官网：http://admission.scut.edu.cn/。
467,0,老师，您好，请问华工是否会以《普通高等学校招生体检工作指导意见》中列出的患有相关疾病不宜就读的专业为依据，拒绝录取相关考生。还是说这部分内容供考生在报考专业志愿时参考，华工并不会因此拒绝录取相关考生，谢谢,严格执行相关文件要求
468,0,河南自主招生报志愿时间是6月30日-7月4日。和本科一批同时录取，但从校招生网上看到自主招生需要在7月5日之前报送志愿表和成绩单、联系方式资料寄至招办，但河南志愿表在7月7日才能拿到，这种情况咋办？,成绩单，志愿表截图然后扫描件传真020-87111502或电子邮件admit@scut.edu.cn
469,0,"河南理科614，加自招降分20,634分，位次4436，有希望录取不？",http://admission.scut.edu.cn/2018/0712/c17520a292387/page.htm
470,0,老师你好，请问贵校化学类（创新班）这个专业后面括号里说明的本硕、本博连读是什么意思,创新班实行“3+1+X”（“X”硕士生为2或3年，博士生为4或5年）培养模式，即学生前三年完成除毕业实习、毕业设计（论文）以外的本科课程；第四年可提前进行研究生课程的学习，并完成本科毕业设计（论文），四年期满获得学士学位；从第五年起取得研究生学籍，攻读硕士或博士学位。创新班学生在...[详细]
471,0,老师好，我是江苏考生，理科390分，物化A+和A，省位次5200－5700，报贵校的希望大吗？,http://admission.scut.edu.cn/2018/0712/c17520a292387/page.htm
472,0,河南理科，635分，裸分，省排名4241，希望大么,http://admission.scut.edu.cn/2018/0712/c17520a292387/page.htm
473,0,报的志愿是否可以挑选之前报名时未选择的但贵校有在本省投放的专业,以高考填报系统为准
474,0,高考志愿表、高考成绩单怎么获取,填志愿就会有志愿表查询成绩就有成绩单
475,0,您好，我是一名广西考生，分数630，排名3112，请问报考贵校智能科学与技术，计算机类，电子信息类专业，希望有多大,http://admission.scut.edu.cn/2018/0712/c17520a292387/page.htm
476,0,请问，中澳班可以转专业吗,我校普通本科生（艺术类专业生、高水平运动队、运动训练专业学生、外语保送生等特殊类除外）在校期间均能申请转一次专业。例如，在新生入学阶段，通过参加有二次选拔的创新班、卓越班、全英班、2+2联合班等教改班的选拔，可转入新的专业；或者在第三学期初，按优选转专业条件（前两个学期必修...[详细]
477,0,——贵校提档是否退档？,平行志愿省份普通类考生出档后，服从调剂且符合专业录取要求者不退档。
478,0,——贵校的转专业政策是如何规定的？,我校普通本科生（艺术类专业生、高水平运动队、运动训练专业学生、外语保送生等特殊类除外）在校期间均能申请转一次专业。例如，在新生入学阶段，通过参加有二次选拔的创新班、卓越班、全英班、2+2联合班等教改班的选拔，可转入新的专业；或者在第三学期初，按优选转专业条件（前两个学期必修课程平均...[详细]
479,0,您好，国家专项录取后能够转专业吗？,符合条件的可以
480,0,老师我是广东考生596分9076排位能进华南理工比较好的专业吗,我们的专业都很好，关键看你的兴趣和分数
481,0,青海，文科考生，532分，全省720名，被录取的概率大吗？,http://admission.scut.edu.cn/2018/0712/c17520a292387/page.htm
482,0,内蒙古考生，理科620分，排名1812，报考贵校能不能选理工类前面的专业？该校在内蒙古招生投档是按分数清还是志愿清？有没有分级差？,http://admission.scut.edu.cn/2019/0606/c17543a323565/page.htm华南理工大学2019年本科招生章程
483,0,贵校食品类专业是什么方向的？,食品科学与工程类（含食品科学与工程、食品质量与安全）食品科学与工程类依托食品科学与工程一级学科，是国家级特色专业。始建于1952年，于2009年、2012年、2015年通过教育部工程教育本科专业认证。重点培养学生具有宽厚的知识基础和较强的创新实践能力，具有国际化视野和终身学习能力，具备...[详细]
484,0,贵校城乡规划专业有入校美术测试，美术测试的要求程度是什么？如果测试不过关会怎样安排？, 加试要求：录取至建筑学、城乡规划、风景园林三个专业的考生，入校后需加试素描。素描成绩不合格者将参照我校当年各专业在生源地录取分数线及考生高考志愿，依据高考文化成绩，按照高分转低分的原则结合招生计划数，调入新专业。不同意学校安排者予以取消入学资格。
485,0,老师，您好，我想请问贵校今年是否会扩招，如果会，大概广东理科排位多少可以尝试,不会
486,0,老师您好！河南，理科，623，排名7167报贵校的国家专项有希望吗？,http://admission.scut.edu.cn/2018/0712/c17520a292387/page.htm
487,0,请问华工六个专业的录取顺序是按分数优先还是志愿优先？比如，同样是报了一个专业（假如只收一个人），我考了615分，但是填的是第二志愿，而另一个考生分数是610，填的是第一志愿；若我没有被第一志愿录取，请问是应该录取我还是另一名考生？,专业志愿的处理办法：按分数优先的原则，尊重考生所填的专业志愿顺序，不设置专业志愿级差，原则上以考生高考文化成绩为准。当高考文化成绩相同时，按各省（市）排序原则排序，没有明确排序原则的省（市）依据理科“理科数学-理综-语文-外语”、文科“语文-文综-文科数学-外语”的成绩排序方法；当排序仍...[详细]
488,0,转专业规则是什么,关于认真做好2017级本科生转专业工作的通知http://jwc.scuteo.com/jiaowuchu/cms/article/view.do?id=ff80808163edba200164587101cc0b24供参考
489,0,如题,http://admission.scut.edu.cn/2018/0712/c17520a292387/page.htm
490,0,是考生先按分数高低排序排序还是优先录取第一志愿,专业志愿的处理办法：按分数优先的原则，尊重考生所填的专业志愿顺序，不设置专业志愿级差，原则上以考生高考文化成绩为准。当高考文化成绩相同时，按各省（市）排序原则排序，没有明确排序原则的省（市）依据理科“理科数学-理综-语文-外语”、文科“语文-文综-文科数学-外语”的成绩排序方...[详细]
491,0,转入建筑学专业后需不需要从大一开始重新学习？,需要多读一年，即6年
492,0,河南理科614，加自招生降分，634分，位次4436，有希望,http://admission.scut.edu.cn/2018/0712/c17520a292387/page.htm
493,0,请问贵校转专业有何规定,关于认真做好2017级本科生转专业工作的通知http://jwc.scuteo.com/jiaowuchu/cms/article/view.do?id=ff80808163edba200164587101cc0b24我校普通本科生（艺术类专业生、高水平运动队、运动训练专业学生、外语保送生等特殊类除外）在校期间均能申请转一次专业。例如，在新生入学阶段，通过参加...[详细]
494,0,老师您好，河北理科考生分数624，排名7890，通过国家专项计划录取有希望吗？,参照2018年看看http://admission.scut.edu.cn/2018/0712/c17520a292387/page.htm
495,0,安徽文科617分，位次973请问下进贵校把握大吗？专业可以选择吗？,参照2018年看看http://admission.scut.edu.cn/2018/0712/c17520a292387/page.htm
